# File: Rao_multimodel_income_deciles_Gini50.csv
# Title: Rao Income Deciles
# Units: NA
# Description: Income shares for all GCAM regions
# Column types: nncncnc 
# ----------
GCAM_region_ID,year,category,shares,sce,gini,model
27,2040,d6,0.091429811,SSP2,0.247569758,PCA algorithm (Two Components)
15,2040,d3,0.066358082,SSP3,0.270901703,PCA algorithm (Two Components)
25,2040,d3,0.072370472,SSP1,0.228490365,PCA algorithm (Two Components)
18,2040,d7,0.100479007,SSP2,0.251920448,PCA algorithm (Two Components)
10,2040,d7,0.109730481,SSP3,0.399602736,PCA algorithm (Two Components)
21,2040,d6,0.084793566,SSP3,0.30159505,PCA algorithm (Two Components)
11,2040,d2,0.061033843,SSP3,0.238230275,PCA algorithm (Two Components)
26,2040,d3,0.053201454,SSP5,0.3312319,PCA algorithm (Two Components)
25,2040,d4,0.079913254,SSP2,0.228490365,PCA algorithm (Two Components)
25,2040,d4,0.079913254,SSP3,0.228490365,PCA algorithm (Two Components)
25,2040,d4,0.079913254,SSP4,0.228490365,PCA algorithm (Two Components)
15,2040,d2,0.056646968,SSP1,0.271222581,PCA algorithm (Two Components)
21,2040,d4,0.069670642,SSP1,0.294638156,PCA algorithm (Two Components)
7,2040,d7,0.09782233,SSP3,0.312652183,PCA algorithm (Two Components)
17,2040,d9,0.140827547,SSP2,0.313406009,PCA algorithm (Two Components)
9,2040,d9,0.161122732,SSP3,0.423012144,PCA algorithm (Two Components)
9,2040,d6,0.080168711,SSP5,0.373060306,PCA algorithm (Two Components)
13,2040,d1,0.046376201,SSP4,0.208663088,PCA algorithm (Two Components)
3,2040,d9,0.141451989,SSP3,0.223881606,PCA algorithm (Two Components)
21,2040,d5,0.076533121,SSP2,0.296791182,PCA algorithm (Two Components)
29,2040,d8,0.13425691,SSP3,0.393771644,PCA algorithm (Two Components)
13,2040,d1,0.046717758,SSP1,0.205953347,PCA algorithm (Two Components)
3,2040,d7,0.100470882,SSP4,0.220838538,PCA algorithm (Two Components)
9,2040,d9,0.168931769,SSP4,0.463592289,PCA algorithm (Two Components)
32,2040,d8,0.112709846,SSP3,0.314976207,PCA algorithm (Two Components)
26,2040,d4,0.063182645,SSP1,0.333880871,PCA algorithm (Two Components)
30,2040,d1,0.051140841,SSP2,0.166071009,PCA algorithm (Two Components)
10,2040,d4,0.059244582,SSP5,0.346824896,PCA algorithm (Two Components)
24,2040,d5,0.064899926,SSP1,0.413304409,PCA algorithm (Two Components)
18,2040,d7,0.100479007,SSP4,0.251920448,PCA algorithm (Two Components)
14,2040,d4,0.081065384,SSP2,0.206389121,PCA algorithm (Two Components)
3,2040,d7,0.101025041,SSP2,0.218313246,PCA algorithm (Two Components)
18,2040,d9,0.133975476,SSP3,0.251920448,PCA algorithm (Two Components)
3,2040,d4,0.081373542,SSP1,0.214573127,PCA algorithm (Two Components)
18,2040,d4,0.076789274,SSP1,0.251920448,PCA algorithm (Two Components)
20,2040,d3,0.063241546,SSP2,0.294183571,PCA algorithm (Two Components)
20,2040,d2,0.053869871,SSP1,0.294183571,PCA algorithm (Two Components)
24,2040,d6,0.076164033,SSP2,0.413304409,PCA algorithm (Two Components)
24,2040,d6,0.076164033,SSP4,0.413304409,PCA algorithm (Two Components)
27,2040,d4,0.077352852,SSP1,0.247569758,PCA algorithm (Two Components)
22,2040,d10,0.18962303,SSP5,0.193810641,PCA algorithm (Two Components)
24,2040,d7,0.090800776,SSP3,0.413304409,PCA algorithm (Two Components)
29,2040,d7,0.11965712,SSP2,0.383001385,PCA algorithm (Two Components)
31,2040,d1,0.040546781,SSP5,0.257018898,PCA algorithm (Two Components)
14,2040,d2,0.067720397,SSP1,0.195852437,PCA algorithm (Two Components)
14,2040,d4,0.081235393,SSP4,0.203872822,PCA algorithm (Two Components)
20,2040,d3,0.063241546,SSP4,0.294183571,PCA algorithm (Two Components)
27,2040,d7,0.099991015,SSP4,0.247569758,PCA algorithm (Two Components)
32,2040,d5,0.076603519,SSP1,0.314976207,PCA algorithm (Two Components)
14,2040,d7,0.100480698,SSP3,0.215034377,PCA algorithm (Two Components)
26,2040,d7,0.105446421,SSP3,0.353956975,PCA algorithm (Two Components)
30,2040,d1,0.051140841,SSP4,0.166071009,PCA algorithm (Two Components)
25,2040,d2,0.062782457,SSP5,0.228490365,PCA algorithm (Two Components)
7,2040,d4,0.068717019,SSP1,0.312652183,PCA algorithm (Two Components)
27,2040,d7,0.099991015,SSP2,0.247569758,PCA algorithm (Two Components)
17,2040,d8,0.112901715,SSP1,0.313406009,PCA algorithm (Two Components)
25,2040,d5,0.086727065,SSP2,0.228490365,PCA algorithm (Two Components)
25,2040,d5,0.086727065,SSP3,0.228490365,PCA algorithm (Two Components)
7,2040,d6,0.086377934,SSP2,0.312652183,PCA algorithm (Two Components)
25,2040,d5,0.086727065,SSP4,0.228490365,PCA algorithm (Two Components)
10,2040,d7,0.113951153,SSP2,0.360085276,PCA algorithm (Two Components)
32,2040,d7,0.097013901,SSP4,0.314976207,PCA algorithm (Two Components)
26,2040,d6,0.090012806,SSP4,0.357599004,PCA algorithm (Two Components)
20,2040,d5,0.078765839,SSP3,0.294183571,PCA algorithm (Two Components)
21,2040,d7,0.095155011,SSP3,0.30159505,PCA algorithm (Two Components)
4,2040,d10,0.278735827,SSP5,0.328768396,PCA algorithm (Two Components)
21,2040,d3,0.063903541,SSP5,0.283863567,PCA algorithm (Two Components)
21,2040,d5,0.076563966,SSP1,0.294638156,PCA algorithm (Two Components)
25,2040,d4,0.079913254,SSP1,0.228490365,PCA algorithm (Two Components)
32,2040,d7,0.097013901,SSP2,0.314976207,PCA algorithm (Two Components)
7,2040,d3,0.06024451,SSP5,0.312652183,PCA algorithm (Two Components)
3,2040,d3,0.074312909,SSP5,0.214280441,PCA algorithm (Two Components)
21,2040,d6,0.084692374,SSP2,0.296791182,PCA algorithm (Two Components)
14,2040,d5,0.086620352,SSP2,0.206389121,PCA algorithm (Two Components)
7,2040,d6,0.086377934,SSP4,0.312652183,PCA algorithm (Two Components)
27,2040,d3,0.069874104,SSP5,0.247569758,PCA algorithm (Two Components)
31,2040,d3,0.06819871,SSP3,0.257018898,PCA algorithm (Two Components)
17,2040,d7,0.097246729,SSP5,0.313406009,PCA algorithm (Two Components)
3,2040,d8,0.112708832,SSP4,0.220838538,PCA algorithm (Two Components)
13,2040,d1,0.046830633,SSP5,0.205377337,PCA algorithm (Two Components)
32,2040,d4,0.068392799,SSP5,0.314976207,PCA algorithm (Two Components)
10,2040,d6,0.083646478,SSP1,0.341226639,PCA algorithm (Two Components)
18,2040,d8,0.112478416,SSP2,0.251920448,PCA algorithm (Two Components)
15,2040,d4,0.074192443,SSP3,0.270901703,PCA algorithm (Two Components)
27,2040,d9,0.132496227,SSP3,0.247569758,PCA algorithm (Two Components)
3,2040,d5,0.087214425,SSP1,0.214573127,PCA algorithm (Two Components)
3,2040,d8,0.112557332,SSP2,0.218313246,PCA algorithm (Two Components)
18,2040,d3,0.069074493,SSP5,0.251920448,PCA algorithm (Two Components)
11,2040,d1,0.042557622,SSP1,0.238230275,PCA algorithm (Two Components)
15,2040,d3,0.066267352,SSP4,0.27092425,PCA algorithm (Two Components)
14,2040,d5,0.087047172,SSP4,0.203872822,PCA algorithm (Two Components)
31,2040,d2,0.05850165,SSP4,0.257018898,PCA algorithm (Two Components)
15,2040,d3,0.066248793,SSP2,0.271207719,PCA algorithm (Two Components)
18,2040,d5,0.083940382,SSP1,0.251920448,PCA algorithm (Two Components)
10,2040,d5,0.065975629,SSP5,0.346824896,PCA algorithm (Two Components)
15,2040,d2,0.05675415,SSP5,0.27090338,PCA algorithm (Two Components)
27,2040,d5,0.084210802,SSP1,0.247569758,PCA algorithm (Two Components)
21,2040,d6,0.084624271,SSP4,0.30434808,PCA algorithm (Two Components)
29,2040,d8,0.144306842,SSP4,0.444855132,PCA algorithm (Two Components)
24,2040,d5,0.064899926,SSP5,0.413304409,PCA algorithm (Two Components)
11,2040,d3,0.070801116,SSP3,0.238230275,PCA algorithm (Two Components)
18,2040,d8,0.112478416,SSP4,0.251920448,PCA algorithm (Two Components)
9,2040,d7,0.09541159,SSP5,0.373060306,PCA algorithm (Two Components)
29,2040,d6,0.088825269,SSP5,0.354810721,PCA algorithm (Two Components)
31,2040,d2,0.05850165,SSP2,0.257018898,PCA algorithm (Two Components)
30,2040,d2,0.071406071,SSP3,0.166071009,PCA algorithm (Two Components)
7,2040,d8,0.113619368,SSP3,0.312652183,PCA algorithm (Two Components)
14,2040,d6,0.093058481,SSP2,0.206389121,PCA algorithm (Two Components)
25,2040,d6,0.093779028,SSP2,0.228490365,PCA algorithm (Two Components)
25,2040,d6,0.093779028,SSP3,0.228490365,PCA algorithm (Two Components)
25,2040,d6,0.093779028,SSP4,0.228490365,PCA algorithm (Two Components)
9,2040,d8,0.124413913,SSP1,0.379652374,PCA algorithm (Two Components)
20,2040,d4,0.071144361,SSP2,0.294183571,PCA algorithm (Two Components)
19,2040,d1,0.046264079,SSP3,0.206487802,PCA algorithm (Two Components)
25,2040,d5,0.086727065,SSP1,0.228490365,PCA algorithm (Two Components)
21,2040,d6,0.084440759,SSP1,0.294638156,PCA algorithm (Two Components)
14,2040,d8,0.116657795,SSP3,0.215034377,PCA algorithm (Two Components)
27,2040,d8,0.111481873,SSP4,0.247569758,PCA algorithm (Two Components)
26,2040,d4,0.063755279,SSP5,0.3312319,PCA algorithm (Two Components)
3,2040,d6,0.093907124,SSP1,0.214573127,PCA algorithm (Two Components)
26,2040,d5,0.07730824,SSP1,0.333880871,PCA algorithm (Two Components)
3,2040,d4,0.081407053,SSP5,0.214280441,PCA algorithm (Two Components)
32,2040,d6,0.085718996,SSP1,0.314976207,PCA algorithm (Two Components)
20,2040,d4,0.071144361,SSP4,0.294183571,PCA algorithm (Two Components)
14,2040,d6,0.093476642,SSP4,0.203872822,PCA algorithm (Two Components)
26,2040,d6,0.088416262,SSP2,0.344463298,PCA algorithm (Two Components)
20,2040,d6,0.087108632,SSP3,0.294183571,PCA algorithm (Two Components)
21,2040,d7,0.094245441,SSP2,0.296791182,PCA algorithm (Two Components)
29,2040,d9,0.169395717,SSP3,0.393771644,PCA algorithm (Two Components)
27,2040,d8,0.111481873,SSP2,0.247569758,PCA algorithm (Two Components)
14,2040,d3,0.075963314,SSP1,0.195852437,PCA algorithm (Two Components)
20,2040,d2,0.053869871,SSP5,0.294183571,PCA algorithm (Two Components)
24,2040,d6,0.076164033,SSP1,0.413304409,PCA algorithm (Two Components)
7,2040,d5,0.0770947,SSP1,0.312652183,PCA algorithm (Two Components)
21,2040,d8,0.111703972,SSP3,0.30159505,PCA algorithm (Two Components)
27,2040,d4,0.077352852,SSP5,0.247569758,PCA algorithm (Two Components)
11,2040,d2,0.061033843,SSP2,0.238230275,PCA algorithm (Two Components)
20,2040,d3,0.063241546,SSP1,0.294183571,PCA algorithm (Two Components)
7,2040,d7,0.09782233,SSP2,0.312652183,PCA algorithm (Two Components)
31,2040,d4,0.076123442,SSP3,0.257018898,PCA algorithm (Two Components)
25,2040,d3,0.072370472,SSP5,0.228490365,PCA algorithm (Two Components)
27,2040,d6,0.091429811,SSP1,0.247569758,PCA algorithm (Two Components)
18,2040,d6,0.091506469,SSP1,0.251920448,PCA algorithm (Two Components)
19,2040,d1,0.046264079,SSP2,0.206487802,PCA algorithm (Two Components)
32,2040,d5,0.076603519,SSP5,0.314976207,PCA algorithm (Two Components)
21,2040,d4,0.071429991,SSP5,0.283863567,PCA algorithm (Two Components)
15,2040,d5,0.081711829,SSP3,0.270901703,PCA algorithm (Two Components)
7,2040,d7,0.09782233,SSP4,0.312652183,PCA algorithm (Two Components)
24,2040,d7,0.090800776,SSP2,0.413304409,PCA algorithm (Two Components)
24,2040,d7,0.090800776,SSP4,0.413304409,PCA algorithm (Two Components)
18,2040,d4,0.076789274,SSP5,0.251920448,PCA algorithm (Two Components)
7,2040,d4,0.068717019,SSP5,0.312652183,PCA algorithm (Two Components)
21,2040,d7,0.09492636,SSP4,0.30434808,PCA algorithm (Two Components)
14,2040,d2,0.068374988,SSP5,0.190045122,PCA algorithm (Two Components)
32,2040,d8,0.112709846,SSP4,0.314976207,PCA algorithm (Two Components)
23,2040,d1,0.045655009,SSP3,0.212326004,PCA algorithm (Two Components)
10,2040,d7,0.112911451,SSP4,0.413304034,PCA algorithm (Two Components)
3,2040,d9,0.13909776,SSP4,0.220838538,PCA algorithm (Two Components)
32,2040,d8,0.112709846,SSP2,0.314976207,PCA algorithm (Two Components)
25,2040,d7,0.10195302,SSP2,0.228490365,PCA algorithm (Two Components)
25,2040,d7,0.10195302,SSP3,0.228490365,PCA algorithm (Two Components)
25,2040,d7,0.10195302,SSP4,0.228490365,PCA algorithm (Two Components)
3,2040,d7,0.101365494,SSP1,0.214573127,PCA algorithm (Two Components)
32,2040,d9,0.140794022,SSP3,0.314976207,PCA algorithm (Two Components)
11,2040,d2,0.061033843,SSP4,0.238230275,PCA algorithm (Two Components)
25,2040,d6,0.093779028,SSP1,0.228490365,PCA algorithm (Two Components)
11,2040,d4,0.078632144,SSP3,0.238230275,PCA algorithm (Two Components)
17,2040,d8,0.112901715,SSP5,0.313406009,PCA algorithm (Two Components)
3,2040,d5,0.087271215,SSP5,0.214280441,PCA algorithm (Two Components)
9,2040,d10,0.332822693,SSP3,0.423012144,PCA algorithm (Two Components)
26,2040,d8,0.127113267,SSP3,0.353956975,PCA algorithm (Two Components)
3,2040,d9,0.137511143,SSP2,0.218313246,PCA algorithm (Two Components)
10,2040,d6,0.083301476,SSP5,0.346824896,PCA algorithm (Two Components)
20,2040,d5,0.078765839,SSP2,0.294183571,PCA algorithm (Two Components)
21,2040,d7,0.0939215,SSP1,0.294638156,PCA algorithm (Two Components)
24,2040,d8,0.11197874,SSP3,0.413304409,PCA algorithm (Two Components)
29,2040,d8,0.134508397,SSP2,0.383001385,PCA algorithm (Two Components)
9,2040,d9,0.162320224,SSP2,0.403757607,PCA algorithm (Two Components)
14,2040,d4,0.082434232,SSP1,0.195852437,PCA algorithm (Two Components)
15,2040,d4,0.07418204,SSP4,0.27092425,PCA algorithm (Two Components)
14,2040,d7,0.10200209,SSP2,0.206389121,PCA algorithm (Two Components)
15,2040,d3,0.066230871,SSP1,0.271222581,PCA algorithm (Two Components)
30,2040,d3,0.081122873,SSP3,0.166071009,PCA algorithm (Two Components)
18,2040,d9,0.133975476,SSP2,0.251920448,PCA algorithm (Two Components)
31,2040,d3,0.06819871,SSP4,0.257018898,PCA algorithm (Two Components)
27,2040,d5,0.084210802,SSP5,0.247569758,PCA algorithm (Two Components)
15,2040,d4,0.074112069,SSP2,0.271207719,PCA algorithm (Two Components)
20,2040,d5,0.078765839,SSP4,0.294183571,PCA algorithm (Two Components)
26,2040,d7,0.104863202,SSP2,0.344463298,PCA algorithm (Two Components)
26,2040,d7,0.107117251,SSP4,0.357599004,PCA algorithm (Two Components)
15,2040,d6,0.089764259,SSP3,0.270901703,PCA algorithm (Two Components)
31,2040,d2,0.05850165,SSP1,0.257018898,PCA algorithm (Two Components)
20,2040,d7,0.09736406,SSP3,0.294183571,PCA algorithm (Two Components)
21,2040,d8,0.113000786,SSP2,0.296791182,PCA algorithm (Two Components)
24,2040,d6,0.076164033,SSP5,0.413304409,PCA algorithm (Two Components)
11,2040,d1,0.042557622,SSP5,0.238230275,PCA algorithm (Two Components)
17,2040,d9,0.140827547,SSP1,0.313406009,PCA algorithm (Two Components)
30,2040,d1,0.051140841,SSP1,0.166071009,PCA algorithm (Two Components)
31,2040,d5,0.083542811,SSP3,0.257018898,PCA algorithm (Two Components)
29,2040,d7,0.118434525,SSP1,0.364463292,PCA algorithm (Two Components)
31,2040,d3,0.06819871,SSP2,0.257018898,PCA algorithm (Two Components)
27,2040,d7,0.099991015,SSP1,0.247569758,PCA algorithm (Two Components)
7,2040,d6,0.086377934,SSP1,0.312652183,PCA algorithm (Two Components)
32,2040,d7,0.097013901,SSP1,0.314976207,PCA algorithm (Two Components)
14,2040,d7,0.102371898,SSP4,0.203872822,PCA algorithm (Two Components)
21,2040,d5,0.077947123,SSP5,0.283863567,PCA algorithm (Two Components)
18,2040,d7,0.100479007,SSP1,0.251920448,PCA algorithm (Two Components)
18,2040,d5,0.083940382,SSP5,0.251920448,PCA algorithm (Two Components)
25,2040,d4,0.079913254,SSP5,0.228490365,PCA algorithm (Two Components)
12,2040,d2,0.065092405,SSP3,0.197945179,PCA algorithm (Two Components)
3,2040,d6,0.093992546,SSP5,0.214280441,PCA algorithm (Two Components)
18,2040,d9,0.133975476,SSP4,0.251920448,PCA algorithm (Two Components)
19,2040,d1,0.046264079,SSP1,0.206487802,PCA algorithm (Two Components)
20,2040,d4,0.071144361,SSP1,0.294183571,PCA algorithm (Two Components)
23,2040,d1,0.045655009,SSP2,0.212326004,PCA algorithm (Two Components)
3,2040,d8,0.112688917,SSP1,0.214573127,PCA algorithm (Two Components)
32,2040,d6,0.085718996,SSP5,0.314976207,PCA algorithm (Two Components)
1,2040,d1,0.03598093,SSP3,0.294293878,PCA algorithm (Two Components)
25,2040,d7,0.10195302,SSP1,0.228490365,PCA algorithm (Two Components)
14,2040,d5,0.088440258,SSP1,0.195852437,PCA algorithm (Two Components)
11,2040,d5,0.085830983,SSP3,0.238230275,PCA algorithm (Two Components)
9,2040,d8,0.123022801,SSP5,0.373060306,PCA algorithm (Two Components)
21,2040,d8,0.112597231,SSP4,0.30434808,PCA algorithm (Two Components)
7,2040,d5,0.0770947,SSP5,0.312652183,PCA algorithm (Two Components)
1,2040,d1,0.03598093,SSP2,0.294293878,PCA algorithm (Two Components)
25,2040,d8,0.11264389,SSP2,0.228490365,PCA algorithm (Two Components)
25,2040,d8,0.11264389,SSP3,0.228490365,PCA algorithm (Two Components)
25,2040,d8,0.11264389,SSP4,0.228490365,PCA algorithm (Two Components)
10,2040,d7,0.11394637,SSP1,0.341226639,PCA algorithm (Two Components)
27,2040,d9,0.132496227,SSP4,0.247569758,PCA algorithm (Two Components)
20,2040,d3,0.063241546,SSP5,0.294183571,PCA algorithm (Two Components)
11,2040,d3,0.070801116,SSP2,0.238230275,PCA algorithm (Two Components)
26,2040,d5,0.077454707,SSP5,0.3312319,PCA algorithm (Two Components)
19,2040,d1,0.046264079,SSP4,0.206487802,PCA algorithm (Two Components)
15,2040,d5,0.081721768,SSP4,0.27092425,PCA algorithm (Two Components)
17,2040,d10,0.272496677,SSP3,0.313406009,PCA algorithm (Two Components)
7,2040,d8,0.113619368,SSP2,0.312652183,PCA algorithm (Two Components)
30,2040,d2,0.071406071,SSP2,0.166071009,PCA algorithm (Two Components)
27,2040,d9,0.132496227,SSP2,0.247569758,PCA algorithm (Two Components)
14,2040,d3,0.076507626,SSP5,0.190045122,PCA algorithm (Two Components)
8,2040,d1,0.047423163,SSP1,0.194402319,PCA algorithm (Two Components)
30,2040,d4,0.088238244,SSP3,0.166071009,PCA algorithm (Two Components)
20,2040,d6,0.087108632,SSP2,0.294183571,PCA algorithm (Two Components)
24,2040,d7,0.090800776,SSP1,0.413304409,PCA algorithm (Two Components)
27,2040,d6,0.091429811,SSP5,0.247569758,PCA algorithm (Two Components)
7,2040,d9,0.141487178,SSP3,0.312652183,PCA algorithm (Two Components)
7,2040,d8,0.113619368,SSP4,0.312652183,PCA algorithm (Two Components)
21,2040,d8,0.112325985,SSP1,0.294638156,PCA algorithm (Two Components)
21,2040,d9,0.162541869,SSP3,0.30159505,PCA algorithm (Two Components)
14,2040,d8,0.115125743,SSP2,0.206389121,PCA algorithm (Two Components)
13,2040,d2,0.061929956,SSP3,0.210150435,PCA algorithm (Two Components)
8,2040,d1,0.047423163,SSP2,0.194402319,PCA algorithm (Two Components)
15,2040,d7,0.099463248,SSP3,0.270901703,PCA algorithm (Two Components)
20,2040,d6,0.087108632,SSP4,0.294183571,PCA algorithm (Two Components)
3,2040,d7,0.101391605,SSP5,0.214280441,PCA algorithm (Two Components)
15,2040,d3,0.066320555,SSP5,0.27090338,PCA algorithm (Two Components)
21,2040,d6,0.086277729,SSP5,0.283863567,PCA algorithm (Two Components)
31,2040,d4,0.076123442,SSP4,0.257018898,PCA algorithm (Two Components)
14,2040,d6,0.094977656,SSP1,0.195852437,PCA algorithm (Two Components)
31,2040,d6,0.091433463,SSP3,0.257018898,PCA algorithm (Two Components)
11,2040,d3,0.070801116,SSP4,0.238230275,PCA algorithm (Two Components)
25,2040,d5,0.086727065,SSP5,0.228490365,PCA algorithm (Two Components)
26,2040,d6,0.088747371,SSP1,0.333880871,PCA algorithm (Two Components)
15,2040,d5,0.081656683,SSP2,0.271207719,PCA algorithm (Two Components)
18,2040,d6,0.091506469,SSP5,0.251920448,PCA algorithm (Two Components)
29,2040,d9,0.184629895,SSP4,0.444855132,PCA algorithm (Two Components)
23,2040,d1,0.045655009,SSP4,0.212326004,PCA algorithm (Two Components)
12,2040,d2,0.065740582,SSP2,0.193912638,PCA algorithm (Two Components)
30,2040,d2,0.071406071,SSP4,0.166071009,PCA algorithm (Two Components)
14,2040,d8,0.114800418,SSP4,0.203872822,PCA algorithm (Two Components)
10,2040,d8,0.156536939,SSP3,0.399602736,PCA algorithm (Two Components)
27,2040,d8,0.111481873,SSP1,0.247569758,PCA algorithm (Two Components)
31,2040,d4,0.076123442,SSP2,0.257018898,PCA algorithm (Two Components)
29,2040,d7,0.117047323,SSP5,0.354810721,PCA algorithm (Two Components)
11,2040,d6,0.093363875,SSP3,0.238230275,PCA algorithm (Two Components)
1,2040,d1,0.03598093,SSP1,0.294293878,PCA algorithm (Two Components)
18,2040,d8,0.112478416,SSP1,0.251920448,PCA algorithm (Two Components)
20,2040,d5,0.078765839,SSP1,0.294183571,PCA algorithm (Two Components)
19,2040,d1,0.046264079,SSP5,0.206487802,PCA algorithm (Two Components)
8,2040,d1,0.047423163,SSP3,0.194402319,PCA algorithm (Two Components)
31,2040,d2,0.05850165,SSP5,0.257018898,PCA algorithm (Two Components)
30,2040,d5,0.094188269,SSP3,0.166071009,PCA algorithm (Two Components)
7,2040,d7,0.09782233,SSP1,0.312652183,PCA algorithm (Two Components)
29,2040,d9,0.165990349,SSP2,0.383001385,PCA algorithm (Two Components)
8,2040,d1,0.047423163,SSP4,0.194402319,PCA algorithm (Two Components)
15,2040,d4,0.07411412,SSP1,0.271222581,PCA algorithm (Two Components)
25,2040,d8,0.11264389,SSP1,0.228490365,PCA algorithm (Two Components)
24,2040,d8,0.11197874,SSP2,0.413304409,PCA algorithm (Two Components)
24,2040,d8,0.11197874,SSP4,0.413304409,PCA algorithm (Two Components)
20,2040,d8,0.111564777,SSP3,0.294183571,PCA algorithm (Two Components)
13,2040,d2,0.062568015,SSP2,0.208252925,PCA algorithm (Two Components)
1,2040,d1,0.03598093,SSP4,0.294293878,PCA algorithm (Two Components)
14,2040,d4,0.083450371,SSP5,0.190045122,PCA algorithm (Two Components)
9,2040,d10,0.359180539,SSP4,0.463592289,PCA algorithm (Two Components)
31,2040,d3,0.06819871,SSP1,0.257018898,PCA algorithm (Two Components)
6,2040,d1,0.045968523,SSP3,0.208851997,PCA algorithm (Two Components)
14,2040,d9,0.145226133,SSP3,0.215034377,PCA algorithm (Two Components)
15,2040,d6,0.089787937,SSP4,0.27092425,PCA algorithm (Two Components)
29,2040,d10,0.282045186,SSP3,0.393771644,PCA algorithm (Two Components)
12,2040,d2,0.065625117,SSP4,0.195688402,PCA algorithm (Two Components)
7,2040,d6,0.086377934,SSP5,0.312652183,PCA algorithm (Two Components)
11,2040,d4,0.078632144,SSP2,0.238230275,PCA algorithm (Two Components)
32,2040,d7,0.097013901,SSP5,0.314976207,PCA algorithm (Two Components)
32,2040,d8,0.112709846,SSP1,0.314976207,PCA algorithm (Two Components)
3,2040,d10,0.205422408,SSP3,0.223881606,PCA algorithm (Two Components)
32,2040,d9,0.140794022,SSP4,0.314976207,PCA algorithm (Two Components)
27,2040,d7,0.099991015,SSP5,0.247569758,PCA algorithm (Two Components)
12,2040,d3,0.074717453,SSP3,0.197945179,PCA algorithm (Two Components)
32,2040,d9,0.140794022,SSP2,0.314976207,PCA algorithm (Two Components)
3,2040,d9,0.134744151,SSP1,0.214573127,PCA algorithm (Two Components)
20,2040,d4,0.071144361,SSP5,0.294183571,PCA algorithm (Two Components)
3,2040,d8,0.112643914,SSP5,0.214280441,PCA algorithm (Two Components)
17,2040,d9,0.140827547,SSP5,0.313406009,PCA algorithm (Two Components)
24,2040,d7,0.090800776,SSP5,0.413304409,PCA algorithm (Two Components)
25,2040,d6,0.093779028,SSP5,0.228490365,PCA algorithm (Two Components)
21,2040,d9,0.164588654,SSP2,0.296791182,PCA algorithm (Two Components)
20,2040,d7,0.09736406,SSP2,0.294183571,PCA algorithm (Two Components)
6,2040,d1,0.045968523,SSP2,0.208851997,PCA algorithm (Two Components)
11,2040,d2,0.061033843,SSP1,0.238230275,PCA algorithm (Two Components)
21,2040,d7,0.097267869,SSP5,0.283863567,PCA algorithm (Two Components)
26,2040,d8,0.126864572,SSP4,0.357599004,PCA algorithm (Two Components)
30,2040,d1,0.051140841,SSP5,0.166071009,PCA algorithm (Two Components)
31,2040,d5,0.083542811,SSP4,0.257018898,PCA algorithm (Two Components)
9,2040,d10,0.316405465,SSP2,0.403757607,PCA algorithm (Two Components)
30,2040,d3,0.081122873,SSP2,0.166071009,PCA algorithm (Two Components)
30,2040,d6,0.099908546,SSP3,0.166071009,PCA algorithm (Two Components)
12,2040,d2,0.066214119,SSP1,0.192143402,PCA algorithm (Two Components)
15,2040,d8,0.112485408,SSP3,0.270901703,PCA algorithm (Two Components)
23,2040,d1,0.045655009,SSP1,0.212326004,PCA algorithm (Two Components)
31,2040,d7,0.100802126,SSP3,0.257018898,PCA algorithm (Two Components)
18,2040,d7,0.100479007,SSP5,0.251920448,PCA algorithm (Two Components)
1,2040,d1,0.03598093,SSP5,0.294293878,PCA algorithm (Two Components)
15,2040,d6,0.08968947,SSP2,0.271207719,PCA algorithm (Two Components)
13,2040,d2,0.06214362,SSP4,0.208663088,PCA algorithm (Two Components)
9,2040,d9,0.165051071,SSP1,0.379652374,PCA algorithm (Two Components)
20,2040,d7,0.09736406,SSP4,0.294183571,PCA algorithm (Two Components)
25,2040,d9,0.131700563,SSP2,0.228490365,PCA algorithm (Two Components)
25,2040,d9,0.131700563,SSP3,0.228490365,PCA algorithm (Two Components)
25,2040,d9,0.131700563,SSP4,0.228490365,PCA algorithm (Two Components)
16,2040,d1,0.049820308,SSP2,0.17967117,PCA algorithm (Two Components)
11,2040,d4,0.078632144,SSP4,0.238230275,PCA algorithm (Two Components)
13,2040,d2,0.062978873,SSP1,0.205953347,PCA algorithm (Two Components)
14,2040,d5,0.089517602,SSP5,0.190045122,PCA algorithm (Two Components)
26,2040,d9,0.154103189,SSP3,0.353956975,PCA algorithm (Two Components)
31,2040,d5,0.083542811,SSP2,0.257018898,PCA algorithm (Two Components)
11,2040,d7,0.10214918,SSP3,0.238230275,PCA algorithm (Two Components)
14,2040,d7,0.102866433,SSP1,0.195852437,PCA algorithm (Two Components)
14,2040,d10,0.193353404,SSP3,0.215034377,PCA algorithm (Two Components)
21,2040,d9,0.165010082,SSP4,0.30434808,PCA algorithm (Two Components)
19,2040,d2,0.065544443,SSP3,0.206487802,PCA algorithm (Two Components)
16,2040,d1,0.049849594,SSP3,0.182291428,PCA algorithm (Two Components)
20,2040,d6,0.087108632,SSP1,0.294183571,PCA algorithm (Two Components)
28,2040,d1,0.049790244,SSP3,0.176931198,PCA algorithm (Two Components)
30,2040,d3,0.081122873,SSP4,0.166071009,PCA algorithm (Two Components)
8,2040,d1,0.047423163,SSP5,0.194402319,PCA algorithm (Two Components)
10,2040,d8,0.148459216,SSP2,0.360085276,PCA algorithm (Two Components)
